武汉 ---> 乌鲁木齐 : 1325.3
武汉 ---> 重庆 : 673.1
武汉 ---> ̨台北 : 924.8
武汉 ---> 海口 : 1001.4
上海 ---> 北京 : 1040.1
上海 ---> 沈阳 : 1396.3
上海 ---> 哈尔滨 : 1693.4
上海 ---> 济南 : 804
上海 ---> 石家庄 : 886.2
上海 ---> 太原 : 965.2
上海 ---> 郑州 : 731.2
上海 ---> 西安 : 972.5
上海 ---> 武汉 : 593.6
上海 ---> 长沙 : 627.9
上海 ---> 广州 : 706.8
上海 ---> 昆明 : 1245.3
上海 ---> 乌鲁木齐 : 1918.9
上海 ---> 重庆 : 840
上海 ---> ̨台北 : 905.2
上海 ---> 海口 : 1014.8
长沙 ---> 北京 : 1009.5
长沙 ---> 沈阳 : 1365.7
长沙 ---> 哈尔滨 : 1662.8
长沙 ---> 济南 : 957.9
长沙 ---> 石家庄 : 809.5
长沙 ---> 太原 : 810.8
长沙 ---> 郑州 : 654.5
长沙 ---> 西安 : 668
长沙 ---> 武汉 : 289.1
长沙 ---> 上海 : 568.4
长沙 ---> 广州 : 467.5
长沙 ---> 昆明 : 828.7
长沙 ---> 乌鲁木齐 : 1614.4
长沙 ---> 重庆 : 962.2
长沙 ---> ̨台北 : 643.2
长沙 ---> 海口 : 719.8
广州 ---> 北京 : 1460.4
广州 ---> 沈阳 : 1816.6
广州 ---> 哈尔滨 : 2113.7
广州 ---> 济南 : 1408.8
广州 ---> 石家庄 : 1260.4
广州 ---> 太原 : 1261.7
广州 ---> 郑州 : 1105.4
广州 ---> 西安 : 1118.9
广州 ---> 武汉 : 740
广州 ---> 上海 : 627
广州 ---> 长沙 : 450.9
广州 ---> 昆明 : 538.5
广州 ---> 乌鲁木齐 : 1562
广州 ---> 重庆 : 791
广州 ---> ̨台北 : 198.4
广州 ---> 海口 : 308
昆明 ---> 北京 : 1503.8
昆明 ---> 沈阳 : 1860
昆明 ---> 哈尔滨 : 2157.1
昆明 ---> 济南 : 1452.2
昆明 ---> 石家庄 : 1303.8
昆明 ---> 太原 : 1305.1
昆明 ---> 郑州 : 1148.8
昆明 ---> 西安 : 1162.3
昆明 ---> 武汉 : 783.4
昆明 ---> 上海 : 803
昆明 ---> 长沙 : 756
昆明 ---> 广州 : 548
昆明 ---> 乌鲁木齐 : 1023.5
昆明 ---> 重庆 : 1339
昆明 ---> ̨台北 : 746.4
昆明 ---> 海口 : 856
乌鲁木齐 ---> 北京 : 1672
乌鲁木齐 ---> 沈阳 : 2028.2
乌鲁木齐 ---> 哈尔滨 : 2325.3
乌鲁木齐 ---> 济南 : 1620.4
乌鲁木齐 ---> 石家庄 : 1472
乌鲁木齐 ---> 太原 : 1551
乌鲁木齐 ---> 郑州 : 1317
乌鲁木齐 ---> 西安 : 1053
乌鲁木齐 ---> 武汉 : 1455
乌鲁木齐 ---> 上海 : 1799.7
乌鲁木齐 ---> 长沙 : 1736.6
乌鲁木齐 ---> 广州 : 1544.7
乌鲁木齐 ---> 昆明 : 996.7
乌鲁木齐 ---> 重庆 : 1456
乌鲁木齐 ---> ̨台北 : 1743.1
乌鲁木齐 ---> 海口 : 1852.7
重庆 ---> 北京 : 975
重庆 ---> 沈阳 : 1331.2
重庆 ---> 哈尔滨 : 1628.3
重庆 ---> 济南 : 923.4
重庆 ---> 石家庄 : 775
重庆 ---> 太原 : 854
重庆 ---> 郑州 : 620
重庆 ---> 西安 : 356
重庆 ---> 武汉 : 586
重庆 ---> 上海 : 804
重庆 ---> 长沙 : 743
重庆 ---> 广州 : 723.5
重庆 ---> 昆明 : 438.1
重庆 ---> 乌鲁木齐 : 1302.4
重庆 ---> ̨台北 : 921.9
重庆 ---> 海口 : 1031.5
̨台北 ---> 北京 : 1650.1
̨台北 ---> 沈阳 : 2006.3
̨台北 ---> 哈尔滨 : 2303.4
̨台北 ---> 济南 : 1598.5
̨台北 ---> 石家庄 : 1450.1
̨台北 ---> 太原 : 1451.4
̨台北 ---> 郑州 : 1295.1
̨台北 ---> 西安 : 1308.6
̨台北 ---> 武汉 : 929.7
̨台北 ---> 上海 : 816.7
̨台北 ---> 长沙 : 640.6
̨台北 ---> 广州 : 189.7
̨台北 ---> 昆明 : 449.5
̨台北 ---> 乌鲁木齐 : 1473
̨台北 ---> 重庆 : 980.7
̨台北 ---> 海口 : 219
海口 ---> 北京 : 1606.6
海口 ---> 沈阳 : 1962.8
海口 ---> 哈尔滨 : 2259.9
海口 ---> 济南 : 1555
海口 ---> 石家庄 : 1406.6
海口 ---> 太原 : 1407.9
海口 ---> 郑州 : 1251.6
海口 ---> 西安 : 1265.1
海口 ---> 武汉 : 886.2
海口 ---> 上海 : 773.2
海口 ---> 长沙 : 597.1
海口 ---> 广州 : 146.2
海口 ---> 昆明 : 230.5
海口 ---> 乌鲁木齐 : 1254
海口 ---> 重庆 : 937.2
海口 ---> ̨台北 : 199.8
