,znum_reactions,znum_comments,znum_shares,znum_likes,znum_loves,znum_wows,znum_hahas,znum_sads,znum_angrys,zencode_type,zweekdays,zhours,zpopularity,zpositive,znegtive
10,-0.04348478719889226,-0.2499402267197238,-0.2813264658055939,-0.029018737999379873,-0.143313298942717,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-1.0011046187734942,-0.9916669156762826,-0.2425821701718547,-0.04272674798086829,-0.19328918915118912
11,-0.017545869108934943,-0.24769211832749097,-0.30412282436713123,-0.004545597822205331,-0.19334715922182438,0.31086547964939665,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-1.497921989064437,-0.8464635478205504,-0.23303496266450113,-0.01677616338328871,-0.19328918915118912
12,0.1791575930732414,-0.24769211832749097,-0.288925251992773,0.20013884729598175,-0.1683302290822707,0.0814984852456032,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,1.48298223268122,-0.41085344425335396,-0.15231766282960266,0.1800157698150231,-0.19328918915118912
13,-0.04564636370638871,-0.24769211832749097,-0.30412282436713123,-0.033468399849775246,-0.1182963688031633,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,1.48298223268122,-0.8464635478205504,-0.24431802608228265,-0.044889296697333256,-0.19328918915118912
14,0.250489617820624,-0.23982373895467607,-0.30412282436713123,0.26688377505191235,-0.06826250852405592,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-0.00746987819160859,0.1699600271695747,-0.1193364005314721,0.25137987745836693,-0.19328918915118912
15,0.22022754671567382,-0.13978291550031516,-0.07615923875175745,0.1956891854455864,0.25695758329014207,-0.03318501195629352,1.0875275713979788,-0.1525761744573101,-0.1557369806643104,1.374190471451274,1.48298223268122,-0.41085344425335396,-0.028203965234006072,0.22110419542785745,-0.19328918915118912
16,-0.2056030252611255,0.03556953909384554,0.29618128442001973,-0.21812936664118315,0.13187293259237362,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,0.48934749209933426,0.02475665931384253,-0.021260541592294374,-0.20491790171574067,-0.19328918915118912
17,-0.17317937764867886,-0.05772695918381688,0.053020126430287695,-0.18475690276321788,0.08183907231326623,-0.03318501195629352,-0.17599737559538817,0.473536764962967,-0.1557369806643104,1.374190471451274,-1.497921989064437,0.02475665931384253,-0.10805333711369058,-0.17464221968523116,0.3483200252827867
18,-0.01970744561643139,-0.06559533855663179,-0.0305665216286827,-0.05126704725135673,0.38204223398791054,-0.14786850915819022,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,1.374190471451274,0.48934749209933426,-0.12044670854188963,-0.062053155487350596,-0.018938712099753674,-0.19328918915118912
19,-0.16885622463368596,-0.2499402267197238,-0.30412282436713123,-0.14693477703485722,-0.24338101950093174,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-0.00746987819160859,-0.9916669156762826,-0.29552577543990644,-0.16815457353583627,-0.19328918915118912
20,0.008393048981022375,-0.2353275221702104,-0.2965240381799521,0.013253049579376156,-0.018228648244948537,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-0.5042872484825515,0.02475665931384253,-0.21220469173936604,0.009174421214290872,-0.19328918915118912
21,-0.0067379865714527285,-0.24431995573914173,-0.2965240381799521,0.004353725878585413,-0.143313298942717,0.0814984852456032,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-0.5042872484825515,-0.12044670854188963,-0.22522361106757546,-0.005963419800963884,-0.19328918915118912
22,-0.28558135603849394,-0.2521883351119566,-0.30412282436713123,-0.26485081607033456,-0.3184318099195928,0.0814984852456032,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-1.0011046187734942,-0.9916669156762826,-0.3441297409318883,-0.28493220422494436,-0.19328918915118912
23,-0.4585074766382094,-0.2521883351119566,-0.30412282436713123,-0.43838762823575406,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-1.0011046187734942,-0.9916669156762826,-0.41356397734900524,-0.45793610154214154,-0.19328918915118912
24,-0.27693505000850815,-0.2521883351119566,-0.30412282436713123,-0.25595149236954384,-0.3184318099195928,0.0814984852456032,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-1.0011046187734942,-1.1368702835320148,-0.34065802911103243,-0.2762820093590845,-0.19328918915118912
25,-0.41743752299577697,-0.2521883351119566,-0.2965240381799521,-0.396115840656998,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-1.497921989064437,2.057603809294093,-0.396205418244726,-0.4168476759293072,-0.19328918915118912
26,-0.3352976157109121,-0.2117223840517657,-0.19773981774662347,-0.3226964201254744,-0.19334715922182438,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,0.9861648623902771,0.02475665931384253,-0.3206956861411113,-0.33467082470363857,-0.19328918915118912
27,-0.30287396809846545,-0.16451210781487627,-0.23573374868251912,-0.2893239562475091,-0.19334715922182438,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,0.9861648623902771,-0.12044670854188963,-0.27556343246998527,-0.3022325939566641,-0.19328918915118912
28,-0.18398726018616107,-0.2420718473469089,-0.30412282436713123,-0.17140791721203177,-0.143313298942717,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-1.497921989064437,-0.41085344425335396,-0.29552577543990644,-0.18329241455109102,-0.19328918915118912
29,0.049463002623454794,0.08502792372296779,-0.06856045256457834,0.03105169698095764,0.23194065315058837,-0.03318501195629352,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,1.374190471451274,0.48934749209933426,-0.12044670854188963,0.0776832453020973,0.05026284682712521,-0.19328918915118912
30,-0.31368185063594767,-0.2521883351119566,-0.30412282436713123,-0.29822327994829984,-0.26839794964048547,0.0814984852456032,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,0.48934749209933426,-0.41085344425335396,-0.3554128043496698,-0.3130453375389889,-0.19328918915118912
31,-0.4001449109358054,-0.23645157636632683,-0.30412282436713123,-0.389441347881405,-0.19334715922182438,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-0.5042872484825515,0.7507734985925033,-0.3779789311852328,-0.3995472861975875,-0.19328918915118912
32,-0.2985508150834726,-0.2521883351119566,-0.30412282436713123,-0.2893239562475091,-0.21836408936137805,0.0814984852456032,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-0.5042872484825515,-0.2656500763976218,-0.3493373086631721,-0.29790749652373416,-0.19328918915118912
33,-0.22721879033608994,-0.2510642809158402,-0.30412282436713123,-0.22035419756638086,-0.1182963688031633,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-0.5042872484825515,-0.5560568121090861,-0.31982775818589737,-0.2265433888803903,-0.19328918915118912
34,-0.2401882493810686,-0.24769211832749097,-0.30412282436713123,-0.22035419756638086,-0.24338101950093174,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-1.497921989064437,0.02475665931384253,-0.32243154205153923,-0.2395186811791801,-0.19328918915118912
35,0.13592606292331252,-0.2431959015430253,-0.30412282436713123,0.1467429050912373,-0.04324557838450223,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-1.497921989064437,-0.8464635478205504,-0.16794036602345397,0.13676479548572382,-0.19328918915118912
36,-0.2207340608136006,-0.09819291024400781,-0.10655438350047396,-0.23370318311756696,0.08183907231326623,0.0814984852456032,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,0.48934749209933426,0.1699600271695747,-0.1766196455755936,-0.22005574273099543,-0.19328918915118912
37,-0.3158434271434441,-0.2353275221702104,-0.2053386039338026,-0.3048977727238929,-0.19334715922182438,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-0.5042872484825515,0.02475665931384253,-0.33197874955889284,-0.3152078862554539,-0.19328918915118912
38,-0.3547518042783801,-0.23982373895467607,-0.2585301072440565,-0.3427198984522536,-0.21836408936137805,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-0.5042872484825515,-0.9916669156762826,-0.35714866026009773,-0.35413376315182327,-0.19328918915118912
39,-0.12778627099125356,0.07603549015403648,-0.09135681112611571,-0.14470994610965954,0.1568898627319273,-0.03318501195629352,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-1.497921989064437,0.02475665931384253,-0.003034054532801171,-0.12706614792300192,-0.19328918915118912
40,-0.30287396809846545,-0.17125643299157475,-0.12935074206201133,-0.30267294179869525,-0.06826250852405592,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,1.48298223268122,0.3151633950253068,-0.2686200088282736,-0.3022325939566641,-0.19328918915118912
41,-0.19695671923113975,-0.20835022146341645,-0.23573374868251912,-0.20923004294039244,0.08183907231326623,-0.03318501195629352,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-0.5042872484825515,-1.1368702835320148,-0.2668841529178457,-0.1962677068498808,-0.19328918915118912
42,0.012716201996015261,-0.04873452561488556,-0.1445483144363696,-0.03124356892457756,0.507126884685679,-0.14786850915819022,0.07670761380328527,-0.1525761744573101,1.220134840994071,1.374190471451274,-1.497921989064437,-1.1368702835320148,-0.04903423615914116,0.011336969930755836,0.3483200252827867
43,-0.011061139586445615,-0.016136953927509537,-0.045764094003040955,-0.049042216326159044,0.4320760942670179,-0.14786850915819022,0.3294126032019587,-0.1525761744573101,-0.1557369806643104,1.374190471451274,1.48298223268122,-0.12044670854188963,-0.02212846954750834,-0.010288517233893815,-0.19328918915118912
44,0.09701768578837655,-0.23869968475855965,-0.30412282436713123,0.1000214556620859,-0.04324557838450223,0.31086547964939665,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,0.9861648623902771,2.057603809294093,-0.18009135739644944,0.09783891858935444,-0.19328918915118912
45,0.3066906070155315,0.26038037831712846,-0.022967735441503573,0.26465894412671465,0.45709302440657157,-0.03318501195629352,0.07670761380328527,0.473536764962967,5.347750305969215,1.374190471451274,0.9861648623902771,-0.5560568121090861,0.32157100071722067,0.2967934005041312,2.51475688301869
46,0.4644856920627719,-0.2420718473469089,-0.30412282436713123,0.4537695727685179,0.25695758329014207,0.1961819824474999,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-0.00746987819160859,-0.7012601799648183,-0.03514738887571777,0.4654722003883985,-0.19328918915118912
47,-0.2207340608136006,-0.18474508334497175,-0.22053617630816086,-0.22480385941677622,0.006788281894605153,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,1.220134840994071,1.374190471451274,-0.5042872484825515,0.02475665931384253,-0.2564690174552781,-0.2222182914474604,0.3483200252827867
48,-0.0953626233788069,0.011964400975400831,0.045421340243108566,-0.11578714408208962,0.1568898627319273,-0.14786850915819022,0.582117592600632,-0.1525761744573101,1.220134840994071,1.374190471451274,-1.0011046187734942,-0.9916669156762826,-0.02386432545793626,-0.09679046589249242,0.3483200252827867
49,0.17051128704325563,0.24689172796373152,-0.0305665216286827,0.08667247011089979,0.7322792559416622,0.0814984852456032,1.845642539593999,1.7257626438035212,-0.1557369806643104,1.374190471451274,-1.497921989064437,-0.7012601799648183,0.25560847612095955,0.16487792879976834,1.4315384541507383
50,-0.33097446269591924,-0.23982373895467607,-0.2813264658055939,-0.31157226549948597,-0.26839794964048547,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,1.48298223268122,-0.41085344425335396,-0.35020523661838604,-0.33034572727070866,-0.19328918915118912
51,-0.2401882493810686,-0.17125643299157475,-0.09135681112611571,-0.24927699959395078,0.08183907231326623,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,0.9861648623902771,-0.12044670854188963,-0.23911045835099887,-0.2395186811791801,-0.19328918915118912
52,-0.281258203023501,-0.2285831969935119,-0.2053386039338026,-0.26707564699553227,-0.19334715922182438,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,0.48934749209933426,-0.9916669156762826,-0.3128843345441856,-0.28060710679201445,-0.19328918915118912
53,0.021362508026001033,0.034445484897729126,0.5393424424097518,-0.049042216326159044,0.7823131162207696,-0.03318501195629352,0.07670761380328527,-0.1525761744573101,1.220134840994071,1.374190471451274,-0.00746987819160859,0.1699600271695747,0.09677766031680447,0.019987164796615695,0.3483200252827867
54,-0.14291730654372867,-0.09931696444012422,0.06061891261746682,-0.15360926981045028,0.056822142173712537,0.0814984852456032,-0.17599737559538817,0.473536764962967,-0.1557369806643104,1.374190471451274,-0.5042872484825515,0.02475665931384253,-0.12714775212839777,-0.14436653765472166,0.3483200252827867
55,-0.06077739925886381,0.11537738701811098,0.01502619549439206,-0.09798849668050813,0.4320760942670179,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-1.0011046187734942,0.02475665931384253,0.0664001818843158,-0.06002713771258801,-0.19328918915118912
56,-0.04132321069139582,0.06704305658510515,0.045421340243108566,-0.06461603280254284,0.30699144356924946,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-1.497921989064437,0.1699600271695747,0.04036234322789693,-0.04056419926440332,-0.19328918915118912
57,-0.17750253066367175,-0.12404615675468535,-0.18254224537226524,-0.17585757906242713,-0.06826250852405592,-0.14786850915819022,0.3294126032019587,-0.1525761744573101,-0.1557369806643104,1.374190471451274,1.48298223268122,-0.7012601799648183,-0.1879027089933751,-0.17680476840169612,-0.19328918915118912
58,-0.28774293254599037,-0.16113994522652703,-0.18254224537226524,-0.29154878717270677,0.006788281894605153,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,0.9861648623902771,0.02475665931384253,-0.26080865723134794,-0.28709475294140935,-0.19328918915118912
59,0.10566399181836232,0.07603549015403648,-0.045764094003040955,0.08667247011089979,0.18190679287148098,0.1961819824474999,0.07670761380328527,0.473536764962967,-0.1557369806643104,1.374190471451274,0.48934749209933426,0.1699600271695747,0.09590973236159052,0.10432656473874934,0.3483200252827867
60,0.07107876769841923,-0.2431959015430253,-0.30412282436713123,0.06664899178412062,0.03180521203415884,0.31086547964939665,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,0.48934749209933426,-0.12044670854188963,-0.19397820467987284,0.07188833399177486,-0.19328918915118912
61,-0.1148168119462749,-0.035245875261488584,-0.045764094003040955,-0.14248511518446186,0.30699144356924946,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,0.48934749209933426,-0.2656500763976218,-0.07854378663641588,-0.11409085562421213,-0.19328918915118912
62,0.6201192006025158,-0.21621860083623134,-0.2965240381799521,0.5983835829063675,0.33200837370880315,0.6549159712550867,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,1.48298223268122,-0.12044670854188963,0.048173694824822595,0.621175707973876,-0.19328918915118912
63,0.12727975689332677,0.03781764748607837,-0.05336288019022008,0.09112213196129516,0.507126884685679,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,1.48298223268122,-0.41085344425335396,0.07421153348124146,0.12811460061986393,-0.19328918915118912
64,-0.3547518042783801,-0.23757563056244324,-0.30412282436713123,-0.3338205747514628,-0.29341487978003916,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,0.48934749209933426,0.7507734985925033,-0.36062037208095354,-0.35413376315182327,-0.19328918915118912
65,-0.2553192849335437,-0.24544400993525814,-0.30412282436713123,-0.24705216866875307,-0.1182963688031633,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,0.48934749209933426,0.7507734985925033,-0.32677118182760906,-0.25465652219443485,-0.19328918915118912
66,-0.05213109322887804,0.03894170168219478,0.06061891261746682,-0.07574018742853128,0.23194065315058837,-0.03318501195629352,0.3294126032019587,-0.1525761744573101,-0.1557369806643104,1.374190471451274,0.48934749209933426,0.02475665931384253,0.016060360481905997,-0.05137694284672815,-0.19328918915118912
67,0.2850748419405671,0.2738690286705255,0.34937278773027364,0.20013884729598175,1.0825162778954138,-0.14786850915819022,-0.17599737559538817,0.473536764962967,-0.1557369806643104,1.374190471451274,-0.00746987819160859,0.02475665931384253,0.3658353264331327,0.2838181082053414,0.3483200252827867
68,-0.09968577639379979,-0.10606128961682271,0.0834152711790042,-0.120236805932485,0.25695758329014207,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-1.0011046187734942,0.1699600271695747,-0.1123929768897604,-0.09895301460895738,-0.19328918915118912
69,-0.030515328153913605,0.029949268113263466,-0.045764094003040955,-0.03569323077497293,0.08183907231326623,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,1.220134840994071,1.374190471451274,-1.497921989064437,0.1699600271695747,0.00564522501933845,-0.031914004398543465,0.3483200252827867
70,-0.3742059928458481,-0.2521883351119566,-0.30412282436713123,-0.353844053078242,-0.29341487978003916,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-1.497921989064437,0.1699600271695747,-0.37971478709566076,-0.3735967016000079,-0.19328918915118912
71,0.09053295626588721,0.03781764748607837,0.022624981681571187,0.024377204205364586,0.7823131162207696,-0.03318501195629352,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,1.374190471451274,1.48298223268122,0.1699600271695747,0.06813603779474373,0.09135127243995954,-0.19328918915118912
72,0.03865512008597258,0.02545305132879781,-0.045764094003040955,-0.01566975244819376,0.507126884685679,0.1961819824474999,0.3294126032019587,-0.1525761744573101,2.5960066626524525,1.374190471451274,0.9861648623902771,2.202807177149825,0.02994720776532939,0.035125005811870454,0.8899292397167625
73,-0.21208775478361483,-0.1521475116575957,-0.00017137687996619317,-0.23370318311756696,0.18190679287148098,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,1.220134840994071,1.374190471451274,0.9861648623902771,0.1699600271695747,-0.20265748423201246,-0.21356809658160053,0.3483200252827867
74,-0.008899563078949171,0.13111414576374078,0.007427409307212933,-0.04236772355056599,0.4320760942670179,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,0.48934749209933426,0.1699600271695747,0.0985135162272324,-0.008125968517428849,-0.19328918915118912
75,-0.42176067601076983,-0.2510642809158402,-0.30412282436713123,-0.4005655025073934,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,0.48934749209933426,0.1699600271695747,-0.39794127415515396,-0.4211727733622372,-0.19328918915118912
76,-0.024030598631424274,0.10301279086083043,-0.0305665216286827,-0.10021332760570582,0.832346976499877,0.1961819824474999,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-0.00746987819160859,0.02475665931384253,0.0664001818843158,-0.023263809532683602,-0.19328918915118912
77,-0.29422766206847967,-0.2510642809158402,-0.2965240381799521,-0.2693004779207299,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-0.00746987819160859,-0.41085344425335396,-0.3458655968423162,-0.29358239909080425,-0.19328918915118912
78,0.062432461668433456,0.161463609058884,0.07581648499182507,0.04217585160694607,0.30699144356924946,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-0.5042872484825515,0.1699600271695747,0.15840054513699578,0.063238139125915,-0.19328918915118912
79,-0.3633981103083659,-0.2510642809158402,-0.30412282436713123,-0.3404950675270559,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-1.0011046187734942,2.057603809294093,-0.374507219364377,-0.3627839580176831,-0.19328918915118912
80,-0.22289563732109705,-0.1667602162071091,-0.1445483144363696,-0.22480385941677622,0.006788281894605153,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-1.0011046187734942,2.057603809294093,-0.23477081857492907,-0.2222182914474604,-0.19328918915118912
81,-0.17534095415617532,-0.1813729207566225,-0.19014103155944437,-0.18030724091282252,0.056822142173712537,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-1.0011046187734942,-1.1368702835320148,-0.23216703470928718,-0.17464221968523116,-0.19328918915118912
82,-0.20776460176862196,-0.05997506757604971,0.007427409307212933,-0.22035419756638086,0.13187293259237362,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,0.9861648623902771,0.1699600271695747,-0.12888360803882568,-0.20708045043220563,-0.19328918915118912
83,0.3499221371654604,0.26600064929771056,0.053020126430287695,0.3225045481818545,0.48210995454612526,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-0.00746987819160859,0.1699600271695747,0.35194847914970934,0.35085711841575534,-0.19328918915118912
84,0.17267286355075206,0.3548009307909073,0.007427409307212933,0.15341739786683037,0.33200837370880315,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274,-0.5042872484825515,0.02475665931384253,0.3441371275527837,0.1735281236656282,-0.19328918915118912
85,-0.46715378266819513,-0.24881617252360738,-0.30412282436713123,-0.4517366137869402,-0.26839794964048547,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-1.0011046187734942,2.202807177149825,-0.4144319053042192,-0.4665862964080014,-0.19328918915118912
86,0.13592606292331252,-0.24544400993525814,-0.2965240381799521,0.1333939195400512,0.056822142173712537,0.1961819824474999,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-1.0011046187734942,-0.2656500763976218,-0.16880829397866795,0.13676479548572382,-0.19328918915118912
87,0.012716201996015261,-0.23869968475855965,-0.30412282436713123,0.024377204205364586,-0.1182963688031633,-0.03318501195629352,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,1.48298223268122,0.3151633950253068,-0.21394054764979398,0.013499518647220802,-0.19328918915118912
88,0.17699601656574496,-0.24094779315079248,-0.30412282436713123,0.16899121434321415,0.13187293259237362,0.1961819824474999,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-0.00746987819160859,0.02475665931384253,-0.14971387896396077,0.17785322109855814,-0.19328918915118912
89,-0.4455380175932307,-0.23869968475855965,-0.30412282436713123,-0.4250386426845679,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,1.48298223268122,2.202807177149825,-0.39794127415515396,-0.4449608092433518,-0.19328918915118912
90,-0.46283062965320226,-0.2420718473469089,-0.30412282436713123,-0.4450621210113471,-0.29341487978003916,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-1.8091751880442841,0.48934749209933426,-0.8464635478205504,-0.4074884816625075,-0.4622611989750715,-0.19328918915118912
91,-0.42608382902576275,-0.23869968475855965,-0.30412282436713123,-0.40723999528298643,-0.29341487978003916,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-0.00746987819160859,-0.2656500763976218,-0.39012992255822826,-0.4254978707951671,-0.19328918915118912
92,0.9616482887869539,-0.24094779315079248,-0.30412282436713123,0.9565813618631949,0.4070591641274642,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-1.0011046187734942,-0.9916669156762826,0.1653439687787075,0.9628584051753405,-0.19328918915118912
93,1.0956660322517333,-0.23195535958186117,-0.30412282436713123,1.0722725699734745,0.45709302440657157,0.8842829656588802,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647,-1.497921989064437,0.02475665931384253,0.22609892564368483,1.0969364255961682,-0.19328918915118912
