,znum_reactions,znum_comments,znum_shares,znum_likes,znum_loves,znum_wows,znum_hahas,znum_sads,znum_angrys,zencode_type
43,-0.011061139586445615,-0.016136953927509537,-0.045764094003040955,-0.049042216326159044,0.4320760942670179,-0.14786850915819022,0.3294126032019587,-0.1525761744573101,-0.1557369806643104,1.374190471451274
44,0.09701768578837655,-0.23869968475855965,-0.30412282436713123,0.1000214556620859,-0.04324557838450223,0.31086547964939665,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
45,0.3066906070155315,0.26038037831712846,-0.022967735441503573,0.26465894412671465,0.45709302440657157,-0.03318501195629352,0.07670761380328527,0.473536764962967,5.347750305969215,1.374190471451274
46,0.4644856920627719,-0.2420718473469089,-0.30412282436713123,0.4537695727685179,0.25695758329014207,0.1961819824474999,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
47,-0.2207340608136006,-0.18474508334497175,-0.22053617630816086,-0.22480385941677622,0.006788281894605153,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,1.220134840994071,1.374190471451274
48,-0.0953626233788069,0.011964400975400831,0.045421340243108566,-0.11578714408208962,0.1568898627319273,-0.14786850915819022,0.582117592600632,-0.1525761744573101,1.220134840994071,1.374190471451274
49,0.17051128704325563,0.24689172796373152,-0.0305665216286827,0.08667247011089979,0.7322792559416622,0.0814984852456032,1.845642539593999,1.7257626438035212,-0.1557369806643104,1.374190471451274
50,-0.33097446269591924,-0.23982373895467607,-0.2813264658055939,-0.31157226549948597,-0.26839794964048547,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
51,-0.2401882493810686,-0.17125643299157475,-0.09135681112611571,-0.24927699959395078,0.08183907231326623,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
52,-0.281258203023501,-0.2285831969935119,-0.2053386039338026,-0.26707564699553227,-0.19334715922182438,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
53,0.021362508026001033,0.034445484897729126,0.5393424424097518,-0.049042216326159044,0.7823131162207696,-0.03318501195629352,0.07670761380328527,-0.1525761744573101,1.220134840994071,1.374190471451274
54,-0.14291730654372867,-0.09931696444012422,0.06061891261746682,-0.15360926981045028,0.056822142173712537,0.0814984852456032,-0.17599737559538817,0.473536764962967,-0.1557369806643104,1.374190471451274
55,-0.06077739925886381,0.11537738701811098,0.01502619549439206,-0.09798849668050813,0.4320760942670179,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
56,-0.04132321069139582,0.06704305658510515,0.045421340243108566,-0.06461603280254284,0.30699144356924946,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
57,-0.17750253066367175,-0.12404615675468535,-0.18254224537226524,-0.17585757906242713,-0.06826250852405592,-0.14786850915819022,0.3294126032019587,-0.1525761744573101,-0.1557369806643104,1.374190471451274
58,-0.28774293254599037,-0.16113994522652703,-0.18254224537226524,-0.29154878717270677,0.006788281894605153,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
59,0.10566399181836232,0.07603549015403648,-0.045764094003040955,0.08667247011089979,0.18190679287148098,0.1961819824474999,0.07670761380328527,0.473536764962967,-0.1557369806643104,1.374190471451274
60,0.07107876769841923,-0.2431959015430253,-0.30412282436713123,0.06664899178412062,0.03180521203415884,0.31086547964939665,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
61,-0.1148168119462749,-0.035245875261488584,-0.045764094003040955,-0.14248511518446186,0.30699144356924946,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
62,0.6201192006025158,-0.21621860083623134,-0.2965240381799521,0.5983835829063675,0.33200837370880315,0.6549159712550867,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
63,0.12727975689332677,0.03781764748607837,-0.05336288019022008,0.09112213196129516,0.507126884685679,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
64,-0.3547518042783801,-0.23757563056244324,-0.30412282436713123,-0.3338205747514628,-0.29341487978003916,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
65,-0.2553192849335437,-0.24544400993525814,-0.30412282436713123,-0.24705216866875307,-0.1182963688031633,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
66,-0.05213109322887804,0.03894170168219478,0.06061891261746682,-0.07574018742853128,0.23194065315058837,-0.03318501195629352,0.3294126032019587,-0.1525761744573101,-0.1557369806643104,1.374190471451274
67,0.2850748419405671,0.2738690286705255,0.34937278773027364,0.20013884729598175,1.0825162778954138,-0.14786850915819022,-0.17599737559538817,0.473536764962967,-0.1557369806643104,1.374190471451274
68,-0.09968577639379979,-0.10606128961682271,0.0834152711790042,-0.120236805932485,0.25695758329014207,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
69,-0.030515328153913605,0.029949268113263466,-0.045764094003040955,-0.03569323077497293,0.08183907231326623,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,1.220134840994071,1.374190471451274
70,-0.3742059928458481,-0.2521883351119566,-0.30412282436713123,-0.353844053078242,-0.29341487978003916,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
71,0.09053295626588721,0.03781764748607837,0.022624981681571187,0.024377204205364586,0.7823131162207696,-0.03318501195629352,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,1.374190471451274
72,0.03865512008597258,0.02545305132879781,-0.045764094003040955,-0.01566975244819376,0.507126884685679,0.1961819824474999,0.3294126032019587,-0.1525761744573101,2.5960066626524525,1.374190471451274
73,-0.21208775478361483,-0.1521475116575957,-0.00017137687996619317,-0.23370318311756696,0.18190679287148098,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,1.220134840994071,1.374190471451274
74,-0.008899563078949171,0.13111414576374078,0.007427409307212933,-0.04236772355056599,0.4320760942670179,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
75,-0.42176067601076983,-0.2510642809158402,-0.30412282436713123,-0.4005655025073934,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
76,-0.024030598631424274,0.10301279086083043,-0.0305665216286827,-0.10021332760570582,0.832346976499877,0.1961819824474999,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
77,-0.29422766206847967,-0.2510642809158402,-0.2965240381799521,-0.2693004779207299,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
78,0.062432461668433456,0.161463609058884,0.07581648499182507,0.04217585160694607,0.30699144356924946,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
79,-0.3633981103083659,-0.2510642809158402,-0.30412282436713123,-0.3404950675270559,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
80,-0.22289563732109705,-0.1667602162071091,-0.1445483144363696,-0.22480385941677622,0.006788281894605153,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
81,-0.17534095415617532,-0.1813729207566225,-0.19014103155944437,-0.18030724091282252,0.056822142173712537,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
82,-0.20776460176862196,-0.05997506757604971,0.007427409307212933,-0.22035419756638086,0.13187293259237362,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
83,0.3499221371654604,0.26600064929771056,0.053020126430287695,0.3225045481818545,0.48210995454612526,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
84,0.17267286355075206,0.3548009307909073,0.007427409307212933,0.15341739786683037,0.33200837370880315,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
85,-0.46715378266819513,-0.24881617252360738,-0.30412282436713123,-0.4517366137869402,-0.26839794964048547,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
86,0.13592606292331252,-0.24544400993525814,-0.2965240381799521,0.1333939195400512,0.056822142173712537,0.1961819824474999,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
87,0.012716201996015261,-0.23869968475855965,-0.30412282436713123,0.024377204205364586,-0.1182963688031633,-0.03318501195629352,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
88,0.17699601656574496,-0.24094779315079248,-0.30412282436713123,0.16899121434321415,0.13187293259237362,0.1961819824474999,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
89,-0.4455380175932307,-0.23869968475855965,-0.30412282436713123,-0.4250386426845679,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
90,-0.46283062965320226,-0.2420718473469089,-0.30412282436713123,-0.4450621210113471,-0.29341487978003916,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-1.8091751880442841
91,-0.42608382902576275,-0.23869968475855965,-0.30412282436713123,-0.40723999528298643,-0.29341487978003916,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
92,0.9616482887869539,-0.24094779315079248,-0.30412282436713123,0.9565813618631949,0.4070591641274642,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
93,1.0956660322517333,-0.23195535958186117,-0.30412282436713123,1.0722725699734745,0.45709302440657157,0.8842829656588802,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
94,0.7390059085148202,-0.234203467974094,-0.30412282436713123,0.7541217476702055,0.08183907231326623,0.0814984852456032,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
95,-0.4476995941007272,-0.24431995573914173,-0.30412282436713123,-0.4339379663853587,-0.24338101950093174,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
96,0.07756349722090856,-0.22408698020904624,-0.30412282436713123,0.07777314641010905,-0.04324557838450223,0.42554897685129334,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
97,0.31966006606051023,0.32332741329964765,-0.07615923875175745,0.29580657707948227,0.35702530384835685,0.0814984852456032,-0.17599737559538817,-0.1525761744573101,1.220134840994071,1.374190471451274
98,0.41260785588285726,0.5447660899345814,-0.07615923875175745,0.3514273502094244,0.8073300463603232,0.0814984852456032,-0.17599737559538817,0.473536764962967,-0.1557369806643104,1.374190471451274
99,2.7298178719190447,1.972314919002428,5.417763174578751,2.4872650383992028,3.15892147947837,0.8842829656588802,0.582117592600632,4.856327340904906,1.220134840994071,1.374190471451274
100,-0.33313603920341567,-0.23307941377797758,-0.30412282436713123,-0.30934743457428826,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
101,-0.4195990995032734,-0.23982373895467607,-0.30412282436713123,-0.4027903334325911,-0.26839794964048547,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
102,-0.4563459001307129,-0.2431959015430253,-0.30412282436713123,-0.43838762823575406,-0.3184318099195928,-0.14786850915819022,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
103,-0.4390532880707414,-0.24094779315079248,-0.30412282436713123,-0.41836414990897486,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
104,-0.24451140239606148,-0.2499402267197238,0.09861284355336244,-0.23815284496796232,-0.0932794386636096,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
105,-0.18182568367866464,-0.2510642809158402,-0.30412282436713123,-0.15583410073564796,-0.29341487978003916,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
106,-0.13859415352873578,-0.2521883351119566,-0.2053386039338026,-0.14248511518446186,-0.143313298942717,-0.14786850915819022,-0.17599737559538817,4.856327340904906,-0.1557369806643104,-0.7480533015457647
107,-0.08671631734882113,-0.2521883351119566,-0.06856045256457834,-0.09798849668050813,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,11.743569674527954,-0.1557369806643104,-0.7480533015457647
108,-0.02835375164641716,-0.234203467974094,-0.30412282436713123,-0.004545597822205331,-0.21836408936137805,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
109,0.4925861866602257,-0.23645157636632683,-0.30412282436713123,0.5249641623748439,-0.24338101950093174,0.31086547964939665,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
110,0.6979359548723877,-0.2353275221702104,-0.30412282436713123,0.7185244528670425,-0.018228648244948537,0.1961819824474999,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
111,-0.05861582275136737,-0.23195535958186117,-0.22053617630816086,-0.0557167091017521,-0.143313298942717,0.5402324740531901,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
112,1.67496853626078,-0.22408698020904624,-0.2965240381799521,1.6996748908792219,0.08183907231326623,0.8842829656588802,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
113,-0.06077739925886381,-0.0892004766750765,-0.12935074206201133,-0.07351535650333359,0.1568898627319273,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,1.220134840994071,1.374190471451274
114,0.4277388914353324,-0.23645157636632683,-0.30412282436713123,0.4537695727685179,-0.21836408936137805,0.42554897685129334,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
115,0.5379792933176509,-0.23307941377797758,-0.30412282436713123,0.5494373025520184,-0.06826250852405592,0.6549159712550867,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
116,-0.039161634183899376,-0.12179804836245252,-0.22053617630816086,-0.03124356892457756,-0.06826250852405592,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
117,-0.011061139586445615,-0.07571182632167951,-0.1749434591850861,-0.008995259672600703,0.03180521203415884,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
118,-0.12778627099125356,-0.20048184209060155,-0.26612889343123564,-0.13136096055847343,-0.018228648244948537,0.0814984852456032,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,1.374190471451274
119,0.03649354357847614,-0.11730183157798686,-0.18254224537226524,0.0377261897565507,0.03180521203415884,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
120,0.08404822674339789,0.25700821572877924,-0.00777016306714532,0.059974499008527554,0.33200837370880315,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
121,0.06027088516093701,0.2941020042006209,-0.06096166637739921,0.044400682532143756,0.25695758329014207,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
122,-0.261804014456033,-0.2499402267197238,-0.2965240381799521,-0.24705216866875307,-0.19334715922182438,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
123,-0.28774293254599037,-0.24656806413137455,-0.30412282436713123,-0.26485081607033456,-0.3184318099195928,-0.03318501195629352,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
124,0.10782556832585877,-0.028501550084790096,-0.11415316968765309,0.08667247011089979,0.28197451342969576,0.0814984852456032,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
125,0.2050965111631987,-0.16563616201099268,-0.1445483144363696,0.17344087619360954,0.4320760942670179,-0.03318501195629352,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,1.374190471451274
126,-0.38717545189082675,-0.23982373895467607,-0.30412282436713123,-0.36496820770423044,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
127,0.10782556832585877,0.6751563766840855,0.053020126430287695,0.06219932993372524,0.5571607449647864,-0.03318501195629352,0.07670761380328527,-0.1525761744573101,-0.1557369806643104,1.374190471451274
128,0.9897487833844075,-0.2521883351119566,-0.30412282436713123,0.927658559835625,0.5321438148252327,-0.14786850915819022,-0.17599737559538817,13.621908492788785,-0.1557369806643104,1.374190471451274
129,0.29155957146305644,0.6526752927617572,0.045421340243108566,0.23351131117394705,0.6572284655230011,-0.03318501195629352,0.582117592600632,-0.1525761744573101,2.5960066626524525,1.374190471451274
130,0.14024921593830542,-0.24656806413137455,-0.30412282436713123,0.1778905380440049,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
131,-0.4390532880707414,-0.23645157636632683,-0.30412282436713123,-0.42058898083417257,-0.29341487978003916,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
132,-0.4649922061606987,-0.23982373895467607,-0.30412282436713123,-0.4450621210113471,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
133,-0.46283062965320226,-0.23869968475855965,-0.30412282436713123,-0.4428372900861494,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
134,-0.4347301350557485,-0.23869968475855965,-0.30412282436713123,-0.4139144880585795,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
135,-0.43689171156324497,-0.24544400993525814,-0.30412282436713123,-0.4161393189837772,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,1.374190471451274
136,-0.48012324171317383,-0.2431959015430253,-0.30412282436713123,-0.4606359374877309,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
137,-0.4758000886981809,-0.2420718473469089,-0.30412282436713123,-0.45618627563733555,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
138,-0.41311436998078405,-0.2431959015430253,-0.30412282436713123,-0.39166617880660265,-0.3184318099195928,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
139,-0.3914986049058196,-0.23982373895467607,-0.30412282436713123,-0.37386753140502116,-0.26839794964048547,-0.14786850915819022,-0.17599737559538817,-0.1525761744573101,-0.1557369806643104,-0.7480533015457647
